interval_start_time,CAISO_system_load,temp_forecast_dayahead_bakersfield,temp_forecast_dayahead_los_angeles,temp_forecast_dayahead_san_francisco,dewpoint_forecast_dayahead_bakersfield,dewpoint_forecast_dayahead_los_angeles,dewpoint_forecast_dayahead_san_francisco
2021-02-17 21:00:00-08:00,24712,49.7,58.7,49.3,34,28.3,38.3
2021-02-17 22:00:00-08:00,23367,49,58,49,34,23,38
2021-02-17 23:00:00-08:00,22239,47.7,57,48.7,33.7,23.3,38
2021-02-18 00:00:00-08:00,21461,46.3,56,48.3,33.3,23.7,38
2021-02-18 01:00:00-08:00,21064,45,55,48,33,24,38
2021-02-18 02:00:00-08:00,20631,44.3,54,47.3,32,23,38
2021-02-18 03:00:00-08:00,20666,43.7,53,46.7,31,22,38
2021-02-18 04:00:00-08:00,21463,43,52,46,30,21,38
2021-02-18 05:00:00-08:00,23038,43,52.3,46,30.7,20,38.3
2021-02-18 06:00:00-08:00,24637,43,52.7,46,31.3,19,38.7
2021-02-18 07:00:00-08:00,24985,43,53,46,32,18,39
2021-02-18 08:00:00-08:00,24175,46.3,57.7,48,32,18.3,38.3
2021-02-18 09:00:00-08:00,23217,49.7,62.3,50,32,18.7,37.7
2021-02-18 10:00:00-08:00,22578,53,67,52,32,19,37
2021-02-18 11:00:00-08:00,21722,56,68.7,53.3,31.3,19.3,37.3
2021-02-18 12:00:00-08:00,21304,59,70.3,54.7,30.7,19.7,37.7
2021-02-18 13:00:00-08:00,21486,62,72,56,30,20,38
2021-02-18 14:00:00-08:00,21539,62.7,70.3,56.3,27.7,24,39.7
2021-02-18 15:00:00-08:00,21796,63.3,68.7,56.7,25.3,28,41.3
2021-02-18 16:00:00-08:00,23048,64,67,60,23,32,43
2021-02-18 17:00:00-08:00,25119,61.3,65.3,58.7,25.7,33.3,43.7
2021-02-18 18:00:00-08:00,26401,58.7,63.7,57.3,28.3,34.7,44.3
2021-02-18 19:00:00-08:00,26173,56,62,56,31,36,45
2021-02-18 20:00:00-08:00,25319,55,61,55.7,31,37,43.7
2021-02-18 21:00:00-08:00,24234,54,60,55.3,31,38,42.3
2021-02-18 22:00:00-08:00,23007,53,59,55,31,39,41
2021-02-18 23:00:00-08:00,21941,51.3,57.7,54.7,31,37.7,42.3
2021-02-19 00:00:00-08:00,20934,49.7,56.3,54.3,31,36.3,43.7
2021-02-19 01:00:00-08:00,20353,48,55,54,31,35,45
2021-02-19 02:00:00-08:00,20038,47.3,53.7,53.7,30.3,35.7,44
2021-02-19 03:00:00-08:00,20087,46.7,52.3,53.3,29.7,36.3,43
2021-02-19 04:00:00-08:00,20874,46,51,53,29,37,42
2021-02-19 05:00:00-08:00,22407,45.3,51,53,30.3,36.3,43.3
2021-02-19 06:00:00-08:00,24049,44.7,51,53,31.7,35.7,44.7
2021-02-19 07:00:00-08:00,24514,44,51,53,33,35,46
2021-02-19 08:00:00-08:00,23938,47.7,53.7,54,32,33.7,46.3
2021-02-19 09:00:00-08:00,23417,51.3,56.3,55,31,32.3,46.7
2021-02-19 10:00:00-08:00,22824,55,59,56,30,31,47
2021-02-19 11:00:00-08:00,22327,57.7,60.3,56.7,30.7,33.3,46.7
2021-02-19 12:00:00-08:00,21822,60.3,61.7,57.3,31.3,35.7,46.3
2021-02-19 13:00:00-08:00,21606,63,63,58,32,38,46
2021-02-19 14:00:00-08:00,21661,64,62,58,30.3,40.7,47.3
2021-02-19 15:00:00-08:00,22217,65,61,58,28.7,43.3,48.7
2021-02-19 16:00:00-08:00,23158,66,59,58,27,46,50
2021-02-19 17:00:00-08:00,24982,63.3,58,56.7,30,46.3,49.3
2021-02-19 18:00:00-08:00,26137,60.7,57,55.3,33,46.7,48.7
2021-02-19 19:00:00-08:00,25654,58,56,54,36,47,48
2021-02-19 20:00:00-08:00,24945,56.7,55.7,53.7,33.3,47,47.3
2021-02-19 21:00:00-08:00,24058,55.3,55.3,53.3,30.7,47,46.7
2021-02-19 22:00:00-08:00,22784,54,55,53,28,47,46
2021-02-19 23:00:00-08:00,21644,52.7,54.7,52.3,28.7,47,46
2021-02-20 00:00:00-08:00,21088,51.3,54.3,51.7,29.3,47,46
2021-02-20 01:00:00-08:00,20542,50,54,51,30,47,46
2021-02-20 02:00:00-08:00,20194,49,53.7,50.7,30.7,47,45.3
2021-02-20 03:00:00-08:00,20049,48,53.3,50.3,31.3,47,44.7
2021-02-20 04:00:00-08:00,20344,47,53,50,32,47,44
2021-02-20 05:00:00-08:00,21032,48,53,50,34.3,46.7,43.3
2021-02-20 06:00:00-08:00,21622,49,53,50,36.7,46.3,42.7
2021-02-20 07:00:00-08:00,21699,50,53,50,39,46,42
2021-02-20 08:00:00-08:00,21357,52,55,51.7,39.3,43.7,41.7
2021-02-20 09:00:00-08:00,20319,54,57,53.3,39.7,41.3,41.3
2021-02-20 10:00:00-08:00,19446,56,59,55,40,39,41
2021-02-20 11:00:00-08:00,18652,56.7,60.3,56,38.7,38.3,40.3
2021-02-20 12:00:00-08:00,18105,57.3,61.7,57,37.3,37.7,39.7
2021-02-20 13:00:00-08:00,18164,58,63,58,36,37,39
2021-02-20 14:00:00-08:00,18694,58.3,62.7,58,34.3,36,40
2021-02-20 15:00:00-08:00,19704,58.7,62.3,58,32.7,35,41
2021-02-20 16:00:00-08:00,21145,57,60,56,31,34,42
2021-02-20 17:00:00-08:00,23187,55,59.3,54.7,32,33.7,42.7
2021-02-20 18:00:00-08:00,24643,53,58.7,53.3,33,33.3,43.3
2021-02-20 19:00:00-08:00,24378,51,58,52,34,33,44
2021-02-20 20:00:00-08:00,23797,50.7,57.7,51.7,34,31,44
2021-02-20 21:00:00-08:00,23020,50.3,57.3,51.3,34,29,44
2021-02-20 22:00:00-08:00,22075,50,57,51,34,27,44
2021-02-20 23:00:00-08:00,21152,48.7,56,50.7,34.3,27.7,43.7
2021-02-21 00:00:00-08:00,20837,47.3,55,50.3,34.7,28.3,43.3
2021-02-21 01:00:00-08:00,20254,46,54,50,35,29,43
2021-02-21 02:00:00-08:00,19862,45,53,49.3,33.7,27,42.7
2021-02-21 03:00:00-08:00,19728,44,52,48.7,32.3,25,42.3
2021-02-21 04:00:00-08:00,19777,43,51,48,31,23,42
2021-02-21 05:00:00-08:00,20224,42.7,51.7,48,32,23.7,42
2021-02-21 06:00:00-08:00,20764,42.3,52.3,48,33,24.3,42
2021-02-21 07:00:00-08:00,20672,42,53,48,34,25,42
2021-02-21 08:00:00-08:00,19713,44.7,57.3,49.3,33.7,23.7,41.7
2021-02-21 09:00:00-08:00,18550,47.3,61.7,50.7,33.3,22.3,41.3
2021-02-21 10:00:00-08:00,17601,50,66,52,33,21,41
2021-02-21 11:00:00-08:00,17084,52.7,67.7,53.7,33,21.7,41
2021-02-21 12:00:00-08:00,16817,55.3,69.3,55.3,33,22.3,41
2021-02-21 13:00:00-08:00,17001,58,71,57,33,23,41
2021-02-21 14:00:00-08:00,17742,59,69.7,57,33,26,41.3
2021-02-21 15:00:00-08:00,18886,60,68.3,57,33,29,41.7
2021-02-21 16:00:00-08:00,20694,62,68,59,33,32,42
2021-02-21 17:00:00-08:00,22870,59.7,66,57.3,33.7,33.7,42.7
2021-02-21 18:00:00-08:00,24329,57.3,64,55.7,34.3,35.3,43.3
2021-02-21 19:00:00-08:00,24126,55,62,54,35,37,44
2021-02-21 20:00:00-08:00,23444,54,61.3,53.7,34.7,38,43
2021-02-21 21:00:00-08:00,22474,53,60.7,53.3,34.3,39,42
2021-02-21 22:00:00-08:00,21361,52,60,53,34,40,41
2021-02-21 23:00:00-08:00,20548,50.7,58.7,52.7,34.3,38,41.3
2021-02-22 00:00:00-08:00,19898,49.3,57.3,52.3,34.7,36,41.7
2021-02-22 01:00:00-08:00,19486,48,56,52,35,34,42
2021-02-22 02:00:00-08:00,19404,47.3,55,51.3,34,34,42
2021-02-22 03:00:00-08:00,19631,46.7,54,50.7,33,34,42
2021-02-22 04:00:00-08:00,20405,46,53,50,32,34,42
2021-02-22 05:00:00-08:00,22033,45.3,53.7,50,33,33,42.7
2021-02-22 06:00:00-08:00,23563,44.7,54.3,50,34,32,43.3
2021-02-22 07:00:00-08:00,23953,44,55,50,35,31,44
2021-02-22 08:00:00-08:00,23187,47,59.3,51,34.7,29,44.3
2021-02-22 09:00:00-08:00,22054,50,63.7,52,34.3,27,44.7
2021-02-22 10:00:00-08:00,21329,53,68,53,34,25,45
2021-02-22 11:00:00-08:00,20764,55.7,69,54.7,34.7,26,45
2021-02-22 12:00:00-08:00,20631,58.3,70,56.3,35.3,27,45
2021-02-22 13:00:00-08:00,20856,61,71,58,36,28,45
2021-02-22 14:00:00-08:00,21429,62.3,69.7,58.3,35.3,30.3,45
2021-02-22 15:00:00-08:00,22263,63.7,68.3,58.7,34.7,32.7,45
2021-02-22 16:00:00-08:00,23802,67,67,61,34,35,45
2021-02-22 17:00:00-08:00,25655,64.7,65.3,59,35.3,37.3,45.7
2021-02-22 18:00:00-08:00,26552,62.3,63.7,57,36.7,39.7,46.3
2021-02-22 19:00:00-08:00,25830,60,62,55,38,42,47
2021-02-22 20:00:00-08:00,24979,58.7,61.3,54.3,36.3,41,45.7
2021-02-22 21:00:00-08:00,23790,57.3,60.7,53.7,34.7,40,44.3
2021-02-22 22:00:00-08:00,22196,56,60,53,33,39,43
2021-02-22 23:00:00-08:00,20979,55,59,52.3,33.3,38.7,43.7
2021-02-23 00:00:00-08:00,20277,54,58,51.7,33.7,38.3,44.3
2021-02-23 01:00:00-08:00,19704,53,57,51,34,38,45
2021-02-23 02:00:00-08:00,19397,52,56,50.7,34.3,35.3,45.7
2021-02-23 03:00:00-08:00,19453,51,55,50.3,34.7,32.7,46.3
2021-02-23 04:00:00-08:00,20119,50,54,50,35,30,47
2021-02-23 05:00:00-08:00,21685,49.7,54,50,36,32,47
2021-02-23 06:00:00-08:00,23319,49.3,54,50,37,34,47
2021-02-23 07:00:00-08:00,23862,49,54,50,38,36,47
2021-02-23 08:00:00-08:00,23504,51.7,57,51.3,37,37,46
2021-02-23 09:00:00-08:00,22442,54.3,60,52.7,36,38,45
2021-02-23 10:00:00-08:00,21644,57,63,54,35,39,44
2021-02-23 11:00:00-08:00,21071,59.3,63.7,55.7,35.7,40.3,43.7
2021-02-23 12:00:00-08:00,20885,61.7,64.3,57.3,36.3,41.7,43.3
2021-02-23 13:00:00-08:00,21081,64,65,59,37,43,43
2021-02-23 14:00:00-08:00,21567,65,63.7,59.3,37,45.3,42.7
2021-02-23 15:00:00-08:00,22335,66,62.3,59.7,37,47.7,42.3
2021-02-23 16:00:00-08:00,23563,67,63,62,37,50,42
2021-02-23 17:00:00-08:00,25302,64.7,62,60,38.3,50.7,42.3
2021-02-23 18:00:00-08:00,26255,62.3,61,58,39.7,51.3,42.7
2021-02-23 19:00:00-08:00,25733,60,60,56,41,52,43
2021-02-23 20:00:00-08:00,24668,59,59.7,55.3,39.7,52,43.3
2021-02-23 21:00:00-08:00,23504,58,59.3,54.7,38.3,52,43.7
2021-02-23 22:00:00-08:00,22174,57,59,54,37,52,44
2021-02-23 23:00:00-08:00,21077,55.7,58.3,53.3,37.3,52,43.7
2021-02-24 00:00:00-08:00,20599,54.3,57.7,52.7,37.7,52,43.3
2021-02-24 01:00:00-08:00,19869,53,57,52,38,52,43
2021-02-24 02:00:00-08:00,19598,52,56.7,51.3,37.7,50.7,42.7
2021-02-24 03:00:00-08:00,19649,51,56.3,50.7,37.3,49.3,42.3
2021-02-24 04:00:00-08:00,20371,50,56,50,37,48,42
2021-02-24 05:00:00-08:00,21941,49.7,55.7,49.7,38,48.3,41.7
2021-02-24 06:00:00-08:00,23532,49.3,55.3,49.3,39,48.7,41.3
2021-02-24 07:00:00-08:00,23788,49,55,49,40,49,41
2021-02-24 08:00:00-08:00,23206,51.3,56,50,39,49,41
2021-02-24 09:00:00-08:00,22175,53.7,57,51,38,49,41
2021-02-24 10:00:00-08:00,21234,56,58,52,37,49,41
2021-02-24 11:00:00-08:00,20795,58.3,59,53.7,36.7,49.3,40
2021-02-24 12:00:00-08:00,20737,60.7,60,55.3,36.3,49.7,39
2021-02-24 13:00:00-08:00,20994,63,61,57,36,50,38
2021-02-24 14:00:00-08:00,21512,63.7,60.3,56.7,35.7,50,37.3
2021-02-24 15:00:00-08:00,22282,64.3,59.7,56.3,35.3,50,36.7
2021-02-24 16:00:00-08:00,23778,66,60,59,35,50,36
2021-02-24 17:00:00-08:00,25635,63.7,59,57.3,35.7,50.3,36.3
2021-02-24 18:00:00-08:00,26848,61.3,58,55.7,36.3,50.7,36.7
2021-02-24 19:00:00-08:00,26277,59,57,54,37,51,37
2021-02-24 20:00:00-08:00,25304,57.7,56.7,53.7,36.7,50.7,37
2021-02-24 21:00:00-08:00,24191,56.3,56.3,53.3,36.3,50.3,37
2021-02-24 22:00:00-08:00,22782,55,56,53,36,50,37
2021-02-24 23:00:00-08:00,21564,53.3,55.3,53,35.7,48.3,36.7
2021-02-25 00:00:00-08:00,20749,51.7,54.7,53,35.3,46.7,36.3
2021-02-25 01:00:00-08:00,20154,50,54,53,35,45,36
2021-02-25 02:00:00-08:00,19997,49,53.7,52.3,33,44,35
2021-02-25 03:00:00-08:00,20026,48,53.3,51.7,31,43,34
2021-02-25 04:00:00-08:00,20550,47,53,51,29,42,33
2021-02-25 05:00:00-08:00,22168,46.3,53.3,50.3,28.7,35.7,33.3
2021-02-25 06:00:00-08:00,23742,45.7,53.7,49.7,28.3,29.3,33.7
2021-02-25 07:00:00-08:00,23938,45,54,49,28,23,34
2021-02-25 08:00:00-08:00,23064,47,58.3,49.7,27,24.3,33.7
2021-02-25 09:00:00-08:00,22139,49,62.7,50.3,26,25.7,33.3
2021-02-25 10:00:00-08:00,21157,51,67,51,25,27,33
2021-02-25 11:00:00-08:00,20556,53.7,69,52.3,25.3,24.7,33
2021-02-25 12:00:00-08:00,20348,56.3,71,53.7,25.7,22.3,33
2021-02-25 13:00:00-08:00,20565,59,73,55,26,20,33
2021-02-25 14:00:00-08:00,21083,60,71,55,23.7,24.7,33.3
2021-02-25 15:00:00-08:00,21950,61,69,55,21.3,29.3,33.7
2021-02-25 16:00:00-08:00,23194,64,66,60,19,34,34
2021-02-25 17:00:00-08:00,25290,62.3,64,57.3,22,34,36
2021-02-25 18:00:00-08:00,26565,60.7,62,54.7,25,34,38
2021-02-25 19:00:00-08:00,26134,59,60,52,28,34,40
2021-02-25 20:00:00-08:00,25306,58,59,51.3,27.7,35.7,41.3
2021-02-25 21:00:00-08:00,24273,57,58,50.7,27.3,37.3,42.7
2021-02-25 22:00:00-08:00,22895,56,57,50,27,39,44
2021-02-25 23:00:00-08:00,21704,54.3,56,49.7,27.7,37,43.7
2021-02-26 00:00:00-08:00,20931,52.7,55,49.3,28.3,35,43.3
2021-02-26 01:00:00-08:00,20405,51,54,49,29,33,43
2021-02-26 02:00:00-08:00,20225,50,52.7,48.7,28,26.7,43
2021-02-26 03:00:00-08:00,20347,49,51.3,48.3,27,20.3,43
2021-02-26 04:00:00-08:00,20997,48,50,48,26,14,43
2021-02-26 05:00:00-08:00,22480,46.7,50.3,48,28.3,16.3,42.3
2021-02-26 06:00:00-08:00,23990,45.3,50.7,48,30.7,18.7,41.7
2021-02-26 07:00:00-08:00,24263,44,51,48,33,21,41
2021-02-26 08:00:00-08:00,23616,46.7,54.3,49,32,20.7,41.3
2021-02-26 09:00:00-08:00,22257,49.3,57.7,50,31,20.3,41.7
2021-02-26 10:00:00-08:00,21304,52,61,51,30,20,42
2021-02-26 11:00:00-08:00,20609,55,62,52.3,30,23.7,41.3
2021-02-26 12:00:00-08:00,20141,58,63,53.7,30,27.3,40.7
2021-02-26 13:00:00-08:00,20262,61,64,55,30,31,40
2021-02-26 14:00:00-08:00,20888,62,62.7,55,30,34.7,41
2021-02-26 15:00:00-08:00,21786,63,61.3,55,30,38.3,42
2021-02-26 16:00:00-08:00,22889,66,60,55,30,42,43
2021-02-26 17:00:00-08:00,24790,62.7,59,53.3,32,43.3,43
2021-02-26 18:00:00-08:00,26087,59.3,58,51.7,34,44.7,43
2021-02-26 19:00:00-08:00,25698,56,57,50,36,46,43
2021-02-26 20:00:00-08:00,24961,54.7,56.3,50,34.3,46.7,42.3
2021-02-26 21:00:00-08:00,24044,53.3,55.7,50,32.7,47.3,41.7
2021-02-26 22:00:00-08:00,22915,52,55,50,31,48,41
2021-02-26 23:00:00-08:00,21687,50.7,54.7,49.7,31.3,47.7,40.7
2021-02-27 00:00:00-08:00,20820,49.3,54.3,49.3,31.7,47.3,40.3
2021-02-27 01:00:00-08:00,20177,48,54,49,32,47,40
2021-02-27 02:00:00-08:00,19799,47.3,53.3,48.7,31.7,46.3,39.7
2021-02-27 03:00:00-08:00,19733,46.7,52.7,48.3,31.3,45.7,39.3
2021-02-27 04:00:00-08:00,20060,46,52,48,31,45,39
2021-02-27 05:00:00-08:00,20796,45.7,51.7,47.7,32.7,44.7,38.7
2021-02-27 06:00:00-08:00,21443,45.3,51.3,47.3,34.3,44.3,38.3
2021-02-27 07:00:00-08:00,21161,45,51,47,36,44,38
2021-02-27 08:00:00-08:00,20149,47.3,53.3,48.7,34.3,44,37
2021-02-27 09:00:00-08:00,19228,49.7,55.7,50.3,32.7,44,36
2021-02-27 10:00:00-08:00,18558,52,58,52,31,44,35
2021-02-27 11:00:00-08:00,17800,54,59.3,53.7,30.3,43,35
2021-02-27 12:00:00-08:00,17466,56,60.7,55.3,29.7,42,35
2021-02-27 13:00:00-08:00,17620,58,62,57,29,41,35
2021-02-27 14:00:00-08:00,18290,59,61.3,56.7,30,41.7,36
2021-02-27 15:00:00-08:00,19507,60,60.7,56.3,31,42.3,37
2021-02-27 16:00:00-08:00,21121,62,60,57,32,43,38
2021-02-27 17:00:00-08:00,23285,59.7,59.3,55.3,32.3,42,38.7
2021-02-27 18:00:00-08:00,24699,57.3,58.7,53.7,32.7,41,39.3
2021-02-27 19:00:00-08:00,24427,55,58,52,33,40,40
2021-02-27 20:00:00-08:00,23855,54,57.7,51.3,31.7,33.7,40.3
2021-02-27 21:00:00-08:00,23164,53,57.3,50.7,30.3,27.3,40.7
2021-02-27 22:00:00-08:00,22145,52,57,50,29,21,41
2021-02-27 23:00:00-08:00,21077,50.7,56.3,49.7,29,22,40.7
2021-02-28 00:00:00-08:00,20326,49.3,55.7,49.3,29,23,40.3
2021-02-28 01:00:00-08:00,19862,48,55,49,29,24,40
2021-02-28 02:00:00-08:00,19672,47,54,48.7,29,29.3,40
2021-02-28 03:00:00-08:00,19580,46,53,48.3,29,34.7,40
2021-02-28 04:00:00-08:00,19760,45,52,48,29,40,40
2021-02-28 05:00:00-08:00,20177,44.7,52.7,48,29,35.7,39.7
2021-02-28 06:00:00-08:00,20536,44.3,53.3,48,29,31.3,39.3
2021-02-28 07:00:00-08:00,20036,44,54,48,29,27,39
2021-02-28 08:00:00-08:00,19028,47.3,57.3,50,27.3,29,36.7
2021-02-28 09:00:00-08:00,17973,50.7,60.7,52,25.7,31,34.3
2021-02-28 10:00:00-08:00,17059,54,64,54,24,33,32
2021-02-28 11:00:00-08:00,16447,57,66,55.7,24,31,32.7
2021-02-28 12:00:00-08:00,16221,60,68,57.3,24,29,33.3
2021-02-28 13:00:00-08:00,16360,63,70,59,24,27,34
2021-02-28 14:00:00-08:00,17199,64.3,68.7,59,20.7,28,35
2021-02-28 15:00:00-08:00,18560,65.7,67.3,59,17.3,29,36
2021-02-28 16:00:00-08:00,20314,66,69,59,14,30,37
2021-02-28 17:00:00-08:00,22959,62.7,67,57.3,17.3,31.3,38.3
2021-02-28 18:00:00-08:00,24586,59.3,65,55.7,20.7,32.7,39.7
2021-02-28 19:00:00-08:00,24322,56,63,54,24,34,41
2021-02-28 20:00:00-08:00,23671,55,61.7,53.3,19.7,33.3,38
2021-02-28 21:00:00-08:00,22806,54,60.3,52.7,15.3,32.7,35
2021-02-28 22:00:00-08:00,21537,53,59,52,11,32,32
2021-02-28 23:00:00-08:00,20438,51.7,57.7,51.7,12,30.3,33.3
2021-03-01 00:00:00-08:00,19892,50.3,56.3,51.3,13,28.7,34.7
2021-03-01 01:00:00-08:00,19512,49,55,51,14,27,36
2021-03-01 02:00:00-08:00,19349,48,54,50.3,11.3,22.7,35.3
2021-03-01 03:00:00-08:00,19557,47,53,49.7,8.7,18.3,34.7
2021-03-01 04:00:00-08:00,20529,46,52,49,6,14,34
2021-03-01 05:00:00-08:00,22178,46.3,52,49,9.7,14.3,36
2021-03-01 06:00:00-08:00,23785,46.7,52,49,13.3,14.7,38
2021-03-01 07:00:00-08:00,23985,47,52,49,17,15,40
2021-03-01 08:00:00-08:00,23269,52,55.7,50.3,15.3,14,39.3
2021-03-01 09:00:00-08:00,22432,57,59.3,51.7,13.7,13,38.7
2021-03-01 10:00:00-08:00,21399,62,63,53,12,12,38
2021-03-01 11:00:00-08:00,20805,65.3,64.7,54.7,12,13.7,38.7
2021-03-01 12:00:00-08:00,20619,68.7,66.3,56.3,12,15.3,39.3
2021-03-01 13:00:00-08:00,20741,72,68,58,12,17,40
2021-03-01 14:00:00-08:00,21292,72.7,66.3,58.3,11,22,41.3
2021-03-01 15:00:00-08:00,22180,73.3,64.7,58.7,10,27,42.7
2021-03-01 16:00:00-08:00,23420,75,63,63,9,32,44
2021-03-01 17:00:00-08:00,25509,70.7,61.7,61.3,13.3,34,43.7
2021-03-01 18:00:00-08:00,26836,66.3,60.3,59.7,17.7,36,43.3
2021-03-01 19:00:00-08:00,26235,62,59,58,22,38,43
2021-03-01 20:00:00-08:00,25368,60.3,58.3,57,17,31.7,39.7
2021-03-01 21:00:00-08:00,24269,58.7,57.7,56,12,25.3,36.3
2021-03-01 22:00:00-08:00,22823,57,57,55,7,19,33
2021-03-01 23:00:00-08:00,21601,55.3,56,54,8.3,20.7,34
2021-03-02 00:00:00-08:00,20825,53.7,55,53,9.7,22.3,35
2021-03-02 01:00:00-08:00,20306,52,54,52,11,24,36
2021-03-02 02:00:00-08:00,20093,50.3,53,51.3,9,24.3,36.7
2021-03-02 03:00:00-08:00,20285,48.7,52,50.7,7,24.7,37.3
2021-03-02 04:00:00-08:00,21125,47,51,50,5,25,38
2021-03-02 05:00:00-08:00,22587,47.3,51,49.7,9.3,25.3,38.7
2021-03-02 06:00:00-08:00,24123,47.7,51,49.3,13.7,25.7,39.3
2021-03-02 07:00:00-08:00,24573,48,51,49,18,26,40
2021-03-02 08:00:00-08:00,23745,52,54.7,50.3,17.7,24.7,40
2021-03-02 09:00:00-08:00,22278,56,58.3,51.7,17.3,23.3,40
2021-03-02 10:00:00-08:00,21493,60,62,53,17,22,40
2021-03-02 11:00:00-08:00,21227,63,63.3,54.7,17,24.3,40.7
2021-03-02 12:00:00-08:00,21001,66,64.7,56.3,17,26.7,41.3
2021-03-02 13:00:00-08:00,21255,69,66,58,17,29,42
2021-03-02 14:00:00-08:00,21765,70,64.3,58.3,16.3,32.3,42.3
2021-03-02 15:00:00-08:00,22623,71,62.7,58.7,15.7,35.7,42.7
2021-03-02 16:00:00-08:00,24118,75,62,62,15,39,43
2021-03-02 17:00:00-08:00,25797,71,60.7,60,18.3,40,43.3
2021-03-02 18:00:00-08:00,26949,67,59.3,58,21.7,41,43.7
2021-03-02 19:00:00-08:00,26385,63,58,56,25,42,44
2021-03-02 20:00:00-08:00,25427,61.7,57.7,55,23.3,43,43.7
2021-03-02 21:00:00-08:00,24274,60.3,57.3,54,21.7,44,43.3
2021-03-02 22:00:00-08:00,22837,59,57,53,20,45,43
2021-03-02 23:00:00-08:00,21601,57.7,56,52,20.7,44.7,43
2021-03-03 00:00:00-08:00,20877,56.3,55,51,21.3,44.3,43
2021-03-03 01:00:00-08:00,20386,55,54,50,22,44,43
2021-03-03 02:00:00-08:00,20182,53.3,53.7,49.7,22.3,44,42
2021-03-03 03:00:00-08:00,20290,51.7,53.3,49.3,22.7,44,41
2021-03-03 04:00:00-08:00,21069,50,53,49,23,44,40
2021-03-03 05:00:00-08:00,22604,50,53.3,49,24.3,43.7,40.3
2021-03-03 06:00:00-08:00,24204,50,53.7,49,25.7,43.3,40.7
2021-03-03 07:00:00-08:00,25012,50,54,49,27,43,41
2021-03-03 08:00:00-08:00,25338,53,55.3,50,26,43,40.3
2021-03-03 09:00:00-08:00,25730,56,56.7,51,25,43,39.7
2021-03-03 10:00:00-08:00,25950,59,58,52,24,43,39
2021-03-03 11:00:00-08:00,25628,61.3,59,53,23.7,42.3,39.3
2021-03-03 12:00:00-08:00,24951,63.7,60,54,23.3,41.7,39.7
2021-03-03 13:00:00-08:00,24099,66,61,55,23,41,40
2021-03-03 14:00:00-08:00,23906,66,59.7,54.7,22,42.3,42.3
2021-03-03 15:00:00-08:00,24394,66,58.3,54.3,21,43.7,44.7
2021-03-03 16:00:00-08:00,25082,68,57,55,20,45,47
2021-03-03 17:00:00-08:00,26617,65.3,56.3,53.3,22.7,45.7,46.7
2021-03-03 18:00:00-08:00,27847,62.7,55.7,51.7,25.3,46.3,46.3
2021-03-03 19:00:00-08:00,27390,60,55,50,28,47,46
2021-03-03 20:00:00-08:00,26470,58,54.3,49.7,29,46,44.7
2021-03-03 21:00:00-08:00,25285,56,53.7,49.3,30,45,43.3
2021-03-03 22:00:00-08:00,23838,54,53,49,31,44,42
2021-03-03 23:00:00-08:00,22443,52.7,52.3,48.7,31.3,44.3,42
2021-03-04 00:00:00-08:00,21548,51.3,51.7,48.3,31.7,44.7,42
2021-03-04 01:00:00-08:00,20986,50,51,48,32,45,42
2021-03-04 02:00:00-08:00,20735,49,50.7,47.3,32.3,43.7,42
2021-03-04 03:00:00-08:00,20905,48,50.3,46.7,32.7,42.3,42
2021-03-04 04:00:00-08:00,21700,47,50,46,33,41,42
2021-03-04 05:00:00-08:00,23204,47,50.3,46.7,33.7,41.3,42
2021-03-04 06:00:00-08:00,24701,47,50.7,47.3,34.3,41.7,42
2021-03-04 07:00:00-08:00,24829,47,51,48,35,42,42
2021-03-04 08:00:00-08:00,23998,51,53,49.3,34.3,42.3,42
2021-03-04 09:00:00-08:00,22919,55,55,50.7,33.7,42.7,42
2021-03-04 10:00:00-08:00,21926,59,57,52,33,43,42
2021-03-04 11:00:00-08:00,21184,61.7,57.7,53.3,33,44,42.3
2021-03-04 12:00:00-08:00,20835,64.3,58.3,54.7,33,45,42.7
2021-03-04 13:00:00-08:00,20949,67,59,56,33,46,43
2021-03-04 14:00:00-08:00,21460,68,58.7,55.7,32.3,46.7,44
2021-03-04 15:00:00-08:00,22114,69,58.3,55.3,31.7,47.3,45
2021-03-04 16:00:00-08:00,23260,70,57,58,31,48,46
2021-03-04 17:00:00-08:00,25314,66.7,56.7,56.7,32.7,48.7,46
2021-03-04 18:00:00-08:00,26815,63.3,56.3,55.3,34.3,49.3,46
2021-03-04 19:00:00-08:00,26488,60,56,54,36,50,46
2021-03-04 20:00:00-08:00,25681,58.7,55.7,53.3,34,49.3,45
2021-03-04 21:00:00-08:00,24608,57.3,55.3,52.7,32,48.7,44
2021-03-04 22:00:00-08:00,23213,56,55,52,30,48,43
2021-03-04 23:00:00-08:00,21924,54.7,54.3,51.7,30.3,47,43
2021-03-05 00:00:00-08:00,21153,53.3,53.7,51.3,30.7,46,43
2021-03-05 01:00:00-08:00,20862,52,53,51,31,45,43
2021-03-05 02:00:00-08:00,20739,50.7,52.7,50.7,30.7,45.3,42.7
2021-03-05 03:00:00-08:00,20864,49.3,52.3,50.3,30.3,45.7,42.3
2021-03-05 04:00:00-08:00,21628,48,52,50,30,46,42
2021-03-05 05:00:00-08:00,22971,48.3,52.3,50,31.3,44.3,42.7
2021-03-05 06:00:00-08:00,24162,48.7,52.7,50,32.7,42.7,43.3
2021-03-05 07:00:00-08:00,24213,49,53,50,34,41,44
